2010-05-31 12:24:57,1
2010-06-02 14:00:53,1
2010-06-04 14:12:38,1
2010-06-07 08:51:59,1
2010-06-07 15:43:27,1
2010-06-08 15:41:10,1
2010-06-09 15:25:55,1
2010-06-11 13:58:55,1
2010-06-11 14:04:37,1
2010-06-14 09:42:53,1
2010-06-15 15:30:17,1
2010-06-16 15:42:58,1
2010-06-18 14:22:52,1
2010-06-22 15:44:24,1
2010-06-23 16:07:06,1
2010-06-25 09:49:02,1
2010-06-28 15:48:36,1
2010-06-29 15:56:39,1
2010-06-30 15:54:57,1
2010-07-01 15:23:33,1
2010-07-02 10:13:45,1
2010-07-02 15:08:57,1
2010-07-05 12:17:21,1
2010-07-06 11:53:56,1
2010-07-06 15:10:26,1
2010-07-07 15:17:27,1
2010-07-09 10:15:11,1
2010-07-12 15:30:26,1
2010-07-14 14:43:08,1
2010-07-15 14:04:58,1
2010-07-16 10:25:21,1
2010-07-19 15:25:58,1
2010-07-20 12:27:48,1
2010-07-21 15:21:20,1
2010-07-22 15:56:47,1
2010-07-23 15:36:04,1
2010-07-26 16:01:49,1
2010-07-28 15:13:06,1
2010-08-03 15:36:35,1
2010-08-09 16:39:54,1
2010-08-11 13:49:08,1
2010-08-13 15:31:27,1
2010-08-17 14:50:44,1
2010-08-19 15:02:27,1
2010-08-20 14:57:15,1
2010-08-23 16:17:33,1
2010-08-25 15:32:12,1
2010-08-27 16:02:08,1
2010-08-30 16:48:22,1
2010-08-31 16:10:01,1
2010-09-01 16:18:37,1
2010-09-03 15:17:53,1
2010-09-06 16:35:07,1
2010-09-08 16:30:48,1
2010-09-10 14:36:48,1
2010-09-15 14:54:47,1
2010-09-17 13:53:28,1
2010-09-20 15:14:56,1
2010-09-22 13:16:28,1
2010-09-24 14:23:33,1
2010-09-27 15:39:46,1
2010-09-28 16:32:45,1
2010-10-01 15:28:01,1
2010-10-02 18:33:01,1
2010-10-04 17:14:43,1
2010-10-05 15:05:23,1
2010-10-07 15:42:36,1
2010-10-08 17:36:37,1
2010-10-11 17:25:01,1
