2009-10-30 21:59:27,1
2009-11-03 22:36:44,1
2009-11-04 16:57:03,1
2009-11-04 17:04:28,1
2009-11-04 17:43:43,1
2009-11-05 19:50:03,1
2009-11-06 23:10:26,1
2009-11-07 19:43:46,1
2009-11-08 22:57:46,1
2009-11-09 21:25:59,1
2009-11-10 23:45:11,1
2009-11-11 23:33:07,1
2009-11-12 22:36:07,1
2009-11-12 22:41:15,1
2009-11-13 21:01:41,1
2009-11-16 22:23:39,1
2009-11-18 23:31:48,1
2009-11-20 20:01:12,1
2009-11-20 20:44:37,1
2009-11-24 00:56:44,1
2010-06-08 22:10:53,1
2010-06-10 01:37:48,1
2010-06-10 14:45:20,1
2010-06-11 22:44:23,1
2010-06-14 18:39:51,1
2010-06-15 13:40:10,1
2010-06-16 21:55:08,1
2010-06-17 18:41:25,1
2010-06-21 15:29:36,1
2010-06-21 22:03:53,1
2010-06-22 16:04:05,1
2010-06-23 16:09:23,1
2010-06-24 20:46:52,1
2010-06-25 15:23:17,1
2010-06-28 17:35:18,1
2010-06-29 17:30:14,1
2010-06-30 15:55:00,1
2010-07-02 20:20:45,1
2010-07-06 17:33:46,1
2010-07-07 14:07:55,1
2010-07-08 23:08:41,1
2010-07-09 15:00:44,1
2010-07-12 20:13:22,1
2010-07-13 20:15:33,1
2010-07-14 22:33:02,1
2010-07-15 17:10:36,1
2010-07-19 18:33:41,1
2010-07-20 14:26:27,1
2010-07-21 16:22:27,1
2010-07-22 18:54:07,1
2010-07-23 16:38:53,1
2010-07-26 18:30:51,1
2010-07-27 17:38:02,1
2010-07-29 19:50:33,1
2010-07-30 13:17:38,1
2010-08-02 19:10:01,1
2010-08-03 16:00:25,1
2010-08-04 15:50:55,1
2010-08-05 15:51:47,1
2010-08-06 18:41:38,1
2010-08-09 16:00:33,1
2010-08-10 15:22:16,1
2010-08-11 15:56:36,1
2010-08-12 16:21:47,1
2010-08-13 14:56:11,1
2010-08-15 22:21:10,1
2010-08-16 13:52:27,1
2010-08-17 15:02:52,1
2010-08-18 13:05:30,1
2010-08-19 14:04:32,1
2010-08-20 13:27:22,1
2010-08-21 22:51:00,1
2010-08-23 20:06:51,1
2010-08-24 16:28:23,1
2010-08-25 16:30:23,1
2010-08-26 17:42:21,1
2010-08-26 21:14:17,1
2010-08-30 18:13:21,1
2010-08-31 16:54:23,1
2010-09-01 17:57:34,1
2010-09-02 13:14:40,1
2010-09-02 20:31:31,1
2010-09-03 12:37:59,1
2010-09-03 16:51:41,1
2010-09-05 02:51:38,1
2010-09-05 17:54:26,1
2010-09-07 19:17:24,1
2010-09-08 18:21:02,1
2010-09-09 17:54:07,1
2010-09-10 14:28:03,1
2010-09-13 18:35:57,1
2010-09-14 16:32:40,1
2010-09-15 15:46:27,1
2010-09-16 16:05:34,1
2010-09-18 15:02:10,1
2010-09-20 16:37:46,1
2010-09-21 15:34:57,1
2010-09-22 16:08:21,1
2010-09-23 21:15:15,1
2010-09-23 22:00:14,1
2010-09-24 17:57:43,1
2010-09-27 15:00:19,1
2010-09-28 13:32:08,1
2010-09-28 19:48:49,1
2010-09-29 12:20:03,1
2010-09-30 14:00:12,1
2010-10-01 20:10:15,1
2010-10-03 17:48:16,1
2010-10-04 15:16:15,1
2010-10-05 14:39:40,1
2010-10-06 13:08:12,1
2010-10-07 14:05:29,1
2010-10-08 15:49:41,1
2010-10-08 22:43:38,1
2010-10-12 17:51:22,1
2010-10-13 15:03:18,1
2010-10-14 13:22:29,1
2010-10-18 20:58:06,1
2010-10-19 15:49:50,1
2010-10-20 13:30:55,1
2010-10-20 14:12:04,1
2010-10-21 15:36:20,1
2010-10-22 15:32:22,1
2010-10-25 16:00:54,1
2010-10-25 21:42:47,1
2010-10-26 16:00:07,1
2010-10-27 14:31:31,1
2010-10-28 14:56:53,1
2010-10-28 15:13:56,1
2010-10-29 13:14:00,1
2010-11-01 15:53:40,1
2010-11-02 18:29:51,1
2010-11-03 03:46:43,1
2010-11-03 21:13:56,1
2010-11-04 21:39:11,1
2010-11-05 21:35:13,1
2010-11-08 14:29:18,1
2010-11-09 18:11:22,1
2010-11-10 17:43:15,1
2010-11-11 16:35:52,1
2010-11-12 12:52:46,1
2010-11-12 18:05:00,1
2010-11-15 19:40:20,1
2010-11-16 18:16:49,1
2010-11-17 17:12:28,1
2010-11-18 15:01:16,1
2010-11-19 15:10:37,1
2010-11-19 15:12:34,1
2010-11-22 23:11:22,1
2010-11-24 15:45:26,1
2010-11-29 16:33:18,1
2010-11-30 16:04:01,1
2010-12-01 17:22:51,1
2010-12-02 19:54:11,1
2010-12-03 17:36:07,1
2010-12-06 16:53:43,1
2010-12-07 20:33:08,1
2010-12-08 15:36:38,1
2010-12-09 19:16:05,1
2010-12-10 20:32:50,1
2010-12-13 17:21:38,1
2010-12-14 18:40:29,1
2010-12-15 13:59:54,1
2010-12-16 16:14:23,1
2010-12-17 22:52:18,1
2010-12-18 16:12:39,1
2010-12-20 17:05:40,1
2010-12-21 19:23:36,1
2010-12-22 16:40:24,1
2010-12-23 18:52:30,1
2010-12-27 15:16:14,1
2010-12-29 18:39:12,1
2010-12-30 18:53:20,1
2010-12-31 15:53:41,1
2011-01-03 17:07:31,1
2011-01-04 17:59:24,1
2011-01-05 17:56:00,1
2011-01-06 18:24:33,1
2011-01-07 18:40:56,1
2011-01-10 17:03:54,1
2011-01-11 17:07:41,1
2011-01-12 23:19:30,1
2011-01-13 18:21:29,1
2011-01-14 16:15:52,1
2011-01-18 21:40:06,1
2011-01-19 11:58:46,1
2011-01-20 12:40:52,1
